review_time,positive_review,negative_review,problems_solved,rating,reviews,sentiment_score,positive_sentiment,negative_sentiment
2023-03-02,"Finding resumes for nurses, the healthcare industry, etc., on Monster is very useful. Its algorithm is excellent at showing laid-off candidates who are affected by COVID. You can search for candidates based on how recently they were engaged. We can also advertise positions there.Review collected by and hosted on G2.com.","The very small candidate pool for industry-specific inquiries is the only drawback to using Monster. Engineering & IT require no introduction, but Monster lags behind when it comes to Non-IT or Niche Needs. should continue to concentrate on needs unique to the industry.Review collected by and hosted on G2.com.","The greatest solution to my recruitment issues is provided by Monster. Using Monster helps me find prospects and source resumes, among other things. My ability to locate or source applications for my needs has improved.Review collected by and hosted on G2.com.",4.5,"['finding', 'resumes', 'nurses', 'healthcare', 'industry', 'monster', 'useful', 'algorithm', 'excellent', 'showing', 'candidates', 'affected', 'covid', 'search', 'candidates', 'based', 'recently', 'engaged', 'also', 'advertise', 'positions', 'collected', 'hosted', 'small', 'candidate', 'pool', 'inquiries', 'drawback', 'using', 'monster', 'engineering', 'require', 'introduction', 'monster', 'lags', 'behind', 'comes', 'niche', 'needs', 'continue', 'concentrate', 'needs', 'unique', 'collected', 'hosted']",0.18791666666666668,0.4633333333333334,-0.08750000000000002
2023-02-27,"UI, the website is colorful and appealing to the eyeReview collected by and hosted on G2.com.","The selcetion in overall years of experience on a candidate. You can put on skills specific but not on overall including other stacks. Also, they have more candidate resume without details such as phone and emailReview collected by and hosted on G2.com.",sourcing candidates at last optionReview collected by and hosted on G2.com.,3.5,"['ui', 'website', 'colorful', 'appealing', 'eyereview', 'collected', 'hosted', 'selcetion', 'overall', 'years', 'experience', 'candidate', 'put', 'skills', 'specific', 'overall', 'including', 'stacks', 'also', 'candidate', 'resume', 'without', 'details', 'phone', 'emailreview', 'collected', 'hosted']",0.23125,0.4,0.0625
2023-03-31,Monster is very user-friendly and one of the best job portal recruiters can use to find the best talentReview collected by and hosted on G2.com.,"nothing at all. everything about is too good, So there is nothing I do not like about themReview collected by and hosted on G2.com.",Monster is very user-friendly and saves a lot of time while looking for the best talent in the market. they have many filters to modify the boolean string which gives you the exact results.Review collected by and hosted on G2.com.,5.0,"['monster', 'one', 'best', 'job', 'portal', 'recruiters', 'use', 'find', 'best', 'talentreview', 'collected', 'hosted', 'nothing', 'everything', 'good', 'nothing', 'like', 'themreview', 'collected', 'hosted']",0.7166666666666667,0.7333333333333334,0.7
2023-06-20,It's very helpful in searching good resource and saves lots of timeReview collected by and hosted on G2.com.,Sometimes there are no resume at given profileReview collected by and hosted on G2.com.,"It gives high-valued Candidates, saving time and accurate profiles.Review collected by and hosted on G2.com.",5.0,"['helpful', 'searching', 'good', 'resource', 'saves', 'lots', 'timereview', 'collected', 'hosted', 'sometimes', 'resume', 'given', 'profilereview', 'collected', 'hosted']",0.22499999999999998,0.44999999999999996,0.0
2022-09-30,"Effective with alerts on getting application for open position. Easy to search and contact candidates . Similar profiles can be sorted easily and effectively. Location of the candidate, approximate distance for job location are added advantage for selection. Easy to get activity status of the candidate. Good filters to screen candidates.Review collected by and hosted on G2.com.","Bad user interface. Lots of candidates with outdated and less active profiles. Costly plans keeps recruiter away. Filters are good but not that effective. After selecting a candidate, similar profiles are not shown always, if such an effective feature is there, recruiter can easly switch  to other profiles.Review collected by and hosted on G2.com.","For the recruitment purpose and sorting of candidates , monster provide me vast number of profiles. And can contact candidates easly. But there are things to be done in order to make the monster a real powerful monster.Review collected by and hosted on G2.com.",4.5,"['effective', 'alerts', 'getting', 'application', 'open', 'position', 'easy', 'search', 'contact', 'candidates', 'similar', 'profiles', 'sorted', 'easily', 'effectively', 'location', 'candidate', 'approximate', 'distance', 'job', 'location', 'added', 'advantage', 'selection', 'easy', 'get', 'activity', 'status', 'candidate', 'good', 'filters', 'screen', 'collected', 'hosted', 'bad', 'user', 'interface', 'lots', 'candidates', 'outdated', 'less', 'active', 'profiles', 'costly', 'plans', 'keeps', 'recruiter', 'away', 'filters', 'good', 'effective', 'selecting', 'candidate', 'similar', 'profiles', 'shown', 'always', 'effective', 'feature', 'recruiter', 'easly', 'switch', 'collected', 'hosted']",0.17430555555555555,0.3111111111111111,0.0375
2022-09-28,"Monster is very helpful to find resumes for healthcare department, nurses etc. It's filter that shows laid off candidate who are impacted by covid is superb. You can see find candidate according to freshness, when last they are active. We can post jobs there too.Review collected by and hosted on G2.com.","Sometimes get irrelevant candidates or resumes, need to add AI, so that we'll get best suited profiles only.Review collected by and hosted on G2.com.","As a recruiter monster helps me alot to find candidates, posting jobs etc. It provides us a lot of filters to provide appropriate candidate. On job posting majorly find perfect candidate.Review collected by and hosted on G2.com.",4.5,"['monster', 'helpful', 'find', 'resumes', 'healthcare', 'department', 'nurses', 'etc', 'filter', 'shows', 'laid', 'candidate', 'impacted', 'covid', 'superb', 'see', 'find', 'candidate', 'according', 'freshness', 'last', 'active', 'post', 'jobs', 'collected', 'hosted', 'sometimes', 'get', 'irrelevant', 'candidates', 'resumes', 'need', 'add', 'ai', 'get', 'best', 'suited', 'profiles', 'collected', 'hosted']",0.2583333333333333,0.26666666666666666,0.25
2022-08-05,I like the feature that I can source candidates based on location and industry. It has various filters which are helpful to source the right candidates. It shows candidates who have updated their resumes recently. It is user-friendly and allows keyword search.Review collected by and hosted on G2.com.,"In terms of features and filters, it is good to use. But in terms of the candidate's database, it has limited candidates. I was sourcing for an SFMC developer but there was no candidate for this position.Review collected by and hosted on G2.com.","Mostly, I use it for candidates' sourcing purposes. Its filters help to source quality candidates based on different locations and employment types, a candidate is looking for a full-time or part-time opportunity.Review collected by and hosted on G2.com.",4.0,"['like', 'feature', 'source', 'candidates', 'based', 'location', 'industry', 'various', 'filters', 'helpful', 'source', 'right', 'candidates', 'shows', 'candidates', 'updated', 'resumes', 'recently', 'allows', 'keyword', 'collected', 'hosted', 'terms', 'features', 'filters', 'good', 'use', 'terms', 'candidate', 'database', 'limited', 'candidates', 'sourcing', 'sfmc', 'developer', 'candidate', 'collected', 'hosted']",0.20476190476190476,0.09523809523809523,0.3142857142857143
2022-06-22,"One of the most useful tool in the Recruitment Industry. Reliable & User-friendly and most important ""light on pockets"". It is the most trusted recruitment tool in the industry to cater your niche requirements need. Easy to understand and use need no special training to work on this.Review collected by and hosted on G2.com.","The only Cons of using Monster is that Pool of candidates is very less when it comes to industry-specific searches. IT & Engineering needs no introduction but when it comes to Non-IT or Niche Requirements, Monster lacks behind. Should keep a focus on Industry-Specific Needs as well.Review collected by and hosted on G2.com.","My Recruitment problem are served best through Monster. Reaching candidates, and sourcing resumes are a few of the reasons i use Monster. It has increased my productivity in finding or sourcing resumes as per my need.Review collected by and hosted on G2.com.",4.5,"['one', 'useful', 'tool', 'recruitment', 'industry', 'reliable', 'important', 'light', 'pockets', 'trusted', 'recruitment', 'tool', 'industry', 'cater', 'niche', 'requirements', 'need', 'easy', 'understand', 'use', 'need', 'special', 'training', 'work', 'collected', 'hosted', 'cons', 'using', 'monster', 'pool', 'candidates', 'less', 'comes', 'searches', 'engineering', 'needs', 'introduction', 'comes', 'niche', 'requirements', 'monster', 'lacks', 'behind', 'keep', 'focus', 'needs', 'collected', 'hosted']",0.07564484126984126,0.3568452380952381,-0.20555555555555557
2022-06-29,The Feature which I like most is that it is very easy to post jobs on their platform. The job posting is very efficient and it provides alerts when applicants submit for open positions. The applicants that we get from this platform are easy for faster sorting and selections.Review collected by and hosted on G2.com.,"It has good filters to source resumes but it does not efficiently filter to sort resumes based on their projects or domain experience. Also, we can not search for how many hours students are allowed to work while studying. These are the only cons this platform has.Review collected by and hosted on G2.com.",It is the best portal to find the right candidates for job openings as it has a great range of candidates actively looking for work. It makes the response rate much better than other job portals. It helps me source candidates for different locations for a full-time or part-time opportunity.Review collected by and hosted on G2.com.,4.0,"['feature', 'like', 'easy', 'post', 'jobs', 'platform', 'job', 'posting', 'efficient', 'provides', 'alerts', 'applicants', 'submit', 'open', 'positions', 'applicants', 'get', 'platform', 'easy', 'faster', 'sorting', 'collected', 'hosted', 'good', 'filters', 'source', 'resumes', 'efficiently', 'filter', 'sort', 'resumes', 'based', 'projects', 'domain', 'experience', 'also', 'search', 'many', 'hours', 'students', 'allowed', 'work', 'studying', 'cons', 'platform', 'collected', 'hosted']",0.3696666666666667,0.3393333333333334,0.39999999999999997
2022-08-31,"This tool had some good features previously but after constant updates and changes, it has become very senseless and unethical. There is nothing new and special in this tool anymore.Review collected by and hosted on G2.com.","The dashboard and UI are not a little bit messier than before. Also, the pricing does not match with its features and the database they provide. The database does not have much quality resumes especially in the big IT profiles and non-IT as well.Review collected by and hosted on G2.com.","After initiating this tool, our organization does not seem to have a great benefit from using this platform. This does not provide the quality of the talent with the matched skills. Also, the customer service is not that good.Review collected by and hosted on G2.com.",1.5,"['tool', 'good', 'features', 'previously', 'constant', 'updates', 'changes', 'become', 'senseless', 'unethical', 'nothing', 'new', 'special', 'tool', 'collected', 'hosted', 'dashboard', 'ui', 'little', 'bit', 'messier', 'also', 'pricing', 'match', 'features', 'database', 'provide', 'database', 'much', 'quality', 'resumes', 'especially', 'big', 'profiles', 'collected', 'hosted']",0.13895540223665223,0.20447330447330447,0.0734375
2022-04-21,The best thing is in the power search where you can search the candidate within a specific location and it also shows how far the candidate's location is from the zip code or area code you put while searching for the location.Review collected by and hosted on G2.com.,"It is quite costly for resume view or if post job  if to be purchased by the small eneterprise and in classic search, you can not mention the specific years of experience required as it shows all the candidates with there respective experience and its tricky to find the number of experience you are lookingReview collected by and hosted on G2.com.",It helps to meet the suitable candidate for the job required at that time also in the specific locations and its very easy on the eyes to search and understand it for a person who new to monsterReview collected by and hosted on G2.com.,4.0,"['best', 'thing', 'power', 'search', 'search', 'candidate', 'within', 'specific', 'location', 'also', 'shows', 'far', 'candidate', 'location', 'zip', 'code', 'area', 'code', 'put', 'searching', 'collected', 'hosted', 'quite', 'costly', 'resume', 'view', 'post', 'job', 'purchased', 'small', 'eneterprise', 'classic', 'search', 'mention', 'specific', 'years', 'experience', 'required', 'shows', 'candidates', 'respective', 'experience', 'tricky', 'find', 'number', 'experience', 'lookingreview', 'collected', 'hosted']",0.1729166666666667,0.3666666666666667,-0.020833333333333336
2022-05-25,"Here, we can see the candidate profile and according to that, we can match up the sills and JD. We can track the activity of applicants over the portal. Also, managing the search criteria and filters is easier and can be arranged creatively. The database is good, especially for the IT profiles. The dashboard and UI are appealing. We can post jobs directly on the job board and can also advertise the job posts to reach more widely.Review collected by and hosted on G2.com.","It shows the same kind of results whenever we try some related profiles with our previous searches. The algorithm must work differently and bring up the candidates whom we haven't contacted yet. Also, the cost is a little high and needs to be reviewed as per their service.Review collected by and hosted on G2.com.",Our organization mainly deals in the majority of IT profiles and for that we use Monster as one of the portals to close the job profiles. It has a good database with updated and active profiles. The candidates are genuine and skilled. It helps me to find the right candidate for the right job. It is my helping handing recruitment and works really well.Review collected by and hosted on G2.com.,4.0,"['see', 'candidate', 'profile', 'according', 'match', 'sills', 'jd', 'track', 'activity', 'applicants', 'portal', 'also', 'managing', 'search', 'criteria', 'filters', 'easier', 'arranged', 'creatively', 'database', 'good', 'especially', 'profiles', 'dashboard', 'ui', 'appealing', 'post', 'jobs', 'directly', 'job', 'board', 'also', 'advertise', 'job', 'posts', 'reach', 'collected', 'hosted', 'shows', 'kind', 'results', 'whenever', 'try', 'related', 'profiles', 'previous', 'searches', 'algorithm', 'must', 'work', 'differently', 'bring', 'candidates', 'contacted', 'yet', 'also', 'cost', 'little', 'high', 'needs', 'reviewed', 'per', 'collected', 'hosted']",0.22065476190476188,0.3833333333333333,0.05797619047619048
2022-05-13,It is one of the best tool to source good quality applicants for all sorts of jobs. It has various filters to source good applicants to close open positions. It is easy to use and has a user-friendly interface. It is quite fast which is important for fast-paced recruiters.Review collected by and hosted on G2.com.,There are some areas to improve like it needs to improve its data redundancy aspects as there are multiple resumes with the same email address. It also needs to improve its resume search filters and it also lacks non-software resumes. Except that there is nothing to dislike.Review collected by and hosted on G2.com.,"My experience is good with it as it helps me to close many technical positions like Python developer, Full Stack developer, Android developer, etc. I use it daily to source applicants as it has good filters and good quality resumes.Review collected by and hosted on G2.com.",4.5,"['one', 'best', 'tool', 'source', 'good', 'quality', 'applicants', 'sorts', 'jobs', 'various', 'filters', 'source', 'good', 'applicants', 'close', 'open', 'positions', 'easy', 'use', 'interface', 'quite', 'fast', 'important', 'collected', 'hosted', 'areas', 'improve', 'like', 'needs', 'improve', 'data', 'redundancy', 'aspects', 'multiple', 'resumes', 'email', 'address', 'also', 'needs', 'improve', 'resume', 'search', 'filters', 'also', 'lacks', 'resumes', 'except', 'nothing', 'collected', 'hosted']",0.21458333333333332,0.42916666666666664,0.0
2022-06-25,"It provides both keyword and advanced search. It has good candidates database with updated resumes. Its search algorithm is sound and sources the suitable candidates' resumes.  It has lots of filters like location, skills, qualifications, etc.Review collected by and hosted on G2.com.","There are multiple resumes with the same email address. When there are multiple logins at a time, it creates an issue and did not provide relevant resumes. It is a little bit pricey.Review collected by and hosted on G2.com.",It helps me close many open positions so my experience is good with this tool. It provides good quality resumes for locations which I am looking for. It also allows me to manage search criteria and helps me to track a candidate's status.Review collected by and hosted on G2.com.,4.0,"['provides', 'keyword', 'advanced', 'search', 'good', 'candidates', 'database', 'updated', 'resumes', 'search', 'algorithm', 'sound', 'sources', 'suitable', 'candidates', 'resumes', 'lots', 'filters', 'like', 'location', 'skills', 'qualifications', 'collected', 'hosted', 'multiple', 'resumes', 'email', 'address', 'multiple', 'logins', 'time', 'creates', 'issue', 'provide', 'relevant', 'resumes', 'little', 'bit', 'collected', 'hosted']",0.27749999999999997,0.5125,0.0425
2022-03-18,"The most highlighting feature is that it shortlist the candidates based upon the job description or the compulsory criteria that we have set up on our job post or the search bar. The AI of this platform is quite appealing and powerful. It works proficiently with the demand of the user. The database is updated with the profile and resumes of the candidates. Basically, it is the best platform for technical profiles. Here, we can search the resumes from a database or can port jobs with the skills or other details.Review collected by and hosted on G2.com.","The cost to post the jobs other than the subscription plan or the resume-view from the database is much more costly. The subscription plans need to be more flexible and less costly. So that, a small enterprise can also use the extensive features of this platform.Review collected by and hosted on G2.com.","As a working professional in a staffing industry-based organization. It is our primary role to shortlist the best candidates for the profile that is open and needs to be closed to the earliest. For this purpose, especially for IT roles, we prefer Monster as it is the best platform and our first preference. I am totally happy with the performance and my experience with this tool.Review collected by and hosted on G2.com.",3.5,"['highlighting', 'feature', 'shortlist', 'candidates', 'based', 'upon', 'job', 'description', 'compulsory', 'criteria', 'set', 'job', 'post', 'search', 'bar', 'ai', 'platform', 'quite', 'appealing', 'powerful', 'works', 'proficiently', 'demand', 'user', 'database', 'updated', 'profile', 'resumes', 'candidates', 'basically', 'best', 'platform', 'technical', 'profiles', 'search', 'resumes', 'database', 'port', 'jobs', 'skills', 'collected', 'hosted', 'cost', 'post', 'jobs', 'subscription', 'plan', 'database', 'much', 'costly', 'subscription', 'plans', 'need', 'flexible', 'less', 'costly', 'small', 'enterprise', 'also', 'use', 'extensive', 'features', 'collected', 'hosted']",0.21944444444444444,0.3625,0.0763888888888889
